CONSTRUCTOR_NAME;DRIVERID;DRIVER_NAME;DRIVER_NATIONALITY;ROUND;SEASON;CIRCUIT;CIRCUIT_NAME;LOCATION;COUNTRY;GRID;POSITION;STATUS;POINTS;LAPS;TIME;TIME_IN_MILLISECONDS;Q1_IN_MILLISECONDS;Q2_IN_MILLISECONDS;Q3_IN_MILLISECONDS;PIT_COUNT;AVG_PIT_DURATION;TOTAL_PIT_TIME
Mercedes;30;Michael Schumacher;German;2;2011;2;Sepang International Circuit;Kuala Lumpur;Malaysia;11;9;Finished;2.0;56;+1:24.896;5944728;3064000;2255000;;3;22.3547;67.064
Mercedes;3;Nico Rosberg;German;3;2011;17;Shanghai International Circuit;Shanghai;China;4;5;Finished;10.0;56;+13.448;5831674;2372000;2950000;2710000;3;21.1653;63.496
Mercedes;30;Michael Schumacher;German;3;2011;17;Shanghai International Circuit;Shanghai;China;14;8;Finished;4.0;56;+31.026;5849252;2608000;2617000;;3;21.2953;63.886
Mercedes;3;Nico Rosberg;German;4;2011;5;Istanbul Park;Istanbul;Turkey;3;5;Finished;10.0;58;+47.539;5465097;2134000;2301000;2074000;4;21.1893;84.757
Mercedes;30;Michael Schumacher;German;4;2011;5;Istanbul Park;Istanbul;Turkey;8;12;Finished;0.0;58;+1:25.444;5503002;2317000;1681000;2206000;4;23.0162;92.065
Mercedes;30;Michael Schumacher;German;7;2011;7;Circuit Gilles Villeneuve;Montreal;Canada;8;4;Finished;12.0;70;+14.219;14693756;1810000;1082000;1644000;4;23.5923;94.369
Mercedes;3;Nico Rosberg;German;7;2011;7;Circuit Gilles Villeneuve;Montreal;Canada;6;11;Finished;0.0;70;+50.454;14729991;1760000;1730000;1594000;4;22.882;91.528
Mercedes;3;Nico Rosberg;German;8;2011;12;Valencia Street Circuit;Valencia;Spain;7;7;Finished;6.0;57;+1:38.090;6074259;2606000;2653000;2511000;3;21.8323;65.497
Mercedes;3;Nico Rosberg;German;9;2011;9;Silverstone Circuit;Silverstone;UK;9;6;Finished;8.0;52;+1:00.665;5381861;2226000;2215000;2129000;2;24.5605;49.121
Mercedes;30;Michael Schumacher;German;9;2011;9;Silverstone Circuit;Silverstone;UK;13;9;Finished;2.0;52;+1:17.912;5399108;2200000;2576000;;3;28.8813;86.644
Mercedes;30;Michael Schumacher;German;12;2011;13;Circuit de Spa-Francorchamps;Spa;Belgium;24;5;Finished;10.0;44;+47.464;5252357;;;;3;20.566;61.698
Mercedes;3;Nico Rosberg;German;12;2011;13;Circuit de Spa-Francorchamps;Spa;Belgium;5;6;Finished;8.0;44;+48.674;5253567;391000;903000;3552000;2;22.1305;44.261
Mercedes;30;Michael Schumacher;German;13;2011;14;Autodromo Nazionale di Monza;Monza;Italy;8;5;Finished;10.0;53;+32.677;4878849;1608000;2051000;2157000;2;22.3615;44.723
Mercedes;30;Michael Schumacher;German;15;2011;22;Suzuka Circuit;Suzuka;Japan;8;6;Finished;8.0;53;+27.120;5480547;2728000;2036000;;3;21.372;64.116
Mercedes;3;Nico Rosberg;German;15;2011;22;Suzuka Circuit;Suzuka;Japan;23;10;Finished;1.0;53;+44.322;5497749;;;;3;20.683;62.049
Mercedes;3;Nico Rosberg;German;16;2011;35;Korean International Circuit;Yeongam County;Korea;7;8;Finished;4.0;55;+54.053;5936047;2706000;3112000;2974000;2;20.4315;40.863
Mercedes;30;Michael Schumacher;German;17;2011;68;Buddh International Circuit;Uttar Pradesh;India;11;5;Finished;10.0;60;+1:05.421;5500423;2350000;1897000;;2;21.1875;42.375
Mercedes;3;Nico Rosberg;German;17;2011;68;Buddh International Circuit;Uttar Pradesh;India;7;6;Finished;8.0;60;+1:06.851;5501853;1924000;2055000;1951000;2;22.0635;44.127
Mercedes;3;Nico Rosberg;German;18;2011;24;Yas Marina Circuit;Abu Dhabi;UAE;7;6;Finished;8.0;55;+52.317;5884203;2580000;2760000;3113000;2;19.846;39.692
Mercedes;30;Michael Schumacher;German;18;2011;24;Yas Marina Circuit;Abu Dhabi;UAE;8;7;Finished;6.0;55;+1:15.964;5907850;3125000;2954000;3062000;2;20.149;40.298
Mercedes;3;Nico Rosberg;German;1;2012;1;Albert Park Grand Prix Circuit;Melbourne;Australia;7;12;Finished;0.0;58;+57.642;5707207;2323000;1969000;2186000;2;23.11;46.22
Mercedes;30;Michael Schumacher;German;2;2012;2;Sepang International Circuit;Kuala Lumpur;Malaysia;3;10;Finished;1.0;56;+49.996;9941808;2737000;2237000;2551000;3;23.696;71.088
Mercedes;3;Nico Rosberg;German;2;2012;2;Sepang International Circuit;Kuala Lumpur;Malaysia;7;13;Finished;0.0;56;+1:18.593;9970405;2916000;3156000;2824000;4;24.27;97.08
Mercedes;3;Nico Rosberg;German;3;2012;17;Shanghai International Circuit;Shanghai;China;1;1;Finished;25.0;56;1:36:26.929;5786929;3035000;2825000;2221000;2;20.879;41.758
Mercedes;3;Nico Rosberg;German;4;2012;3;Bahrain International Circuit;Sakhir;Bahrain;5;5;Finished;10.0;57;+55.460;5766450;2628000;2199000;2741000;3;22.3397;67.019
Mercedes;30;Michael Schumacher;German;4;2012;3;Bahrain International Circuit;Sakhir;Bahrain;22;10;Finished;1.0;57;+1:11.490;5782480;2905000;;;3;22.092;66.276
Mercedes;3;Nico Rosberg;German;5;2012;4;Circuit de Barcelona-Catalunya;Montmeló;Spain;6;7;Finished;6.0;66;+1:17.919;6027064;1750000;2202000;1385000;3;20.2527;60.758
Mercedes;3;Nico Rosberg;German;6;2012;6;Circuit de Monaco;Monte-Carlo;Monaco;2;2;Finished;18.0;78;+0.643;6367200;1800000;922000;1288000;1;24.874;24.874
Mercedes;3;Nico Rosberg;German;7;2012;7;Circuit Gilles Villeneuve;Montreal;Canada;5;6;Finished;8.0;70;+13.842;5563428;998000;1408000;1251000;2;21.2005;42.401
Mercedes;30;Michael Schumacher;German;8;2012;12;Valencia Street Circuit;Valencia;Spain;12;3;Finished;15.0;57;+12.639;6269288;2787000;3050000;;2;20.259;40.518
Mercedes;3;Nico Rosberg;German;8;2012;12;Valencia Street Circuit;Valencia;Spain;6;6;Finished;8.0;57;+21.176;6277825;2401000;2784000;2903000;2;20.37;40.74
Mercedes;30;Michael Schumacher;German;9;2012;9;Silverstone Circuit;Silverstone;UK;3;7;Finished;6.0;52;+29.153;5140441;3331000;4099000;3140000;2;25.745;51.49
Mercedes;3;Nico Rosberg;German;9;2012;9;Silverstone Circuit;Silverstone;UK;11;15;Finished;0.0;52;+57.394;5168682;3544000;3528000;;2;29.359;58.718
Mercedes;30;Michael Schumacher;German;10;2012;10;Hockenheimring;Hockenheim;Germany;3;7;Finished;6.0;67;+28.970;5494832;1646000;2290000;2979000;3;18.196;54.588
Mercedes;3;Nico Rosberg;German;10;2012;10;Hockenheimring;Hockenheim;Germany;21;10;Finished;1.0;67;+48.889;5514751;1888000;3011000;;3;18.3433;55.03
Mercedes;3;Nico Rosberg;German;11;2012;11;Hungaroring;Budapest;Hungary;13;10;Finished;1.0;69;+51.234;6116737;1399000;2155000;;2;20.492;40.984
Mercedes;30;Michael Schumacher;German;12;2012;13;Circuit de Spa-Francorchamps;Spa;Belgium;13;7;Finished;6.0;44;+53.374;5401904;3682000;3021000;;2;21.2495;42.499
Mercedes;3;Nico Rosberg;German;12;2012;13;Circuit de Spa-Francorchamps;Spa;Belgium;23;11;Finished;0.0;44;+65.111;5413641;3181000;;;2;20.798;41.596
Mercedes;30;Michael Schumacher;German;13;2012;14;Autodromo Nazionale di Monza;Monza;Italy;4;6;Finished;8.0;53;+31.259;4812480;1802000;2115000;1980000;2;22.2785;44.557
Mercedes;3;Nico Rosberg;German;13;2012;14;Autodromo Nazionale di Monza;Monza;Italy;6;7;Finished;6.0;53;+33.550;4814771;2129000;1955000;2273000;2;22.1;44.2
Mercedes;3;Nico Rosberg;German;14;2012;15;Marina Bay Street Circuit;Marina Bay;Singapore;10;5;Finished;10.0;59;+34.784;7260928;3403000;3763000;;2;29.6165;59.233
Mercedes;30;Michael Schumacher;German;15;2012;22;Suzuka Circuit;Suzuka;Japan;23;11;Finished;0.0;53;+67.769;5404011;2329000;2389000;;2;20.511;41.022
Mercedes;30;Michael Schumacher;German;16;2012;35;Korean International Circuit;Yeongam County;Korea;10;13;Finished;0.0;55;+89.241;5877892;3088000;2716000;2793000;2;20.1815;40.363
Mercedes;3;Nico Rosberg;German;17;2012;68;Buddh International Circuit;Uttar Pradesh;India;10;11;Finished;0.0;60;+1:21.694;5552438;2018000;2476000;;1;21.49;21.49
Mercedes;30;Michael Schumacher;German;18;2012;24;Yas Marina Circuit;Abu Dhabi;UAE;13;11;Finished;0.0;55;+28.075;6386742;3255000;2809000;;2;20.4855;40.971
Mercedes;3;Nico Rosberg;German;19;2012;69;Circuit of the Americas;Austin;USA;17;13;Finished;0.0;56;+85.510;5840779;3142000;2781000;;1;21.346;21.346
Mercedes;30;Michael Schumacher;German;20;2012;18;Autódromo José Carlos Pace;São Paulo;Brazil;13;7;Finished;6.0;71;+11.907;6334563;965000;1174000;;4;23.134;92.536
Mercedes;1;Lewis Hamilton;British;1;2013;1;Albert Park Grand Prix Circuit;Melbourne;Australia;3;5;Finished;10.0;58;+45.561;5448786;3156000;2785000;1767000;3;21.9827;65.948
Mercedes;1;Lewis Hamilton;British;2;2013;2;Sepang International Circuit;Kuala Lumpur;Malaysia;4;3;Finished;15.0;56;+12.181;5948862;2733000;2677000;3759000;4;22.3045;89.218
Mercedes;3;Nico Rosberg;German;2;2013;2;Sepang International Circuit;Kuala Lumpur;Malaysia;6;4;Finished;12.0;56;+12.640;5949321;2459000;2350000;3639000;4;21.6058;86.423
Mercedes;1;Lewis Hamilton;British;3;2013;17;Shanghai International Circuit;Shanghai;China;1;3;Finished;15.0;56;+12.322;5799267;2893000;2178000;2524000;3;20.1877;60.563
Mercedes;1;Lewis Hamilton;British;4;2013;3;Bahrain International Circuit;Sakhir;Bahrain;9;5;Finished;10.0;57;+35.230;5795728;2478000;2326000;2682000;3;21.7053;65.116
Mercedes;3;Nico Rosberg;German;4;2013;3;Bahrain International Circuit;Sakhir;Bahrain;1;9;Finished;2.0;57;+41.126;5801624;2344000;2787000;2250000;4;21.5045;86.018
Mercedes;3;Nico Rosberg;German;5;2013;4;Circuit de Barcelona-Catalunya;Montmeló;Spain;1;6;Finished;8.0;66;+1:08.020;6024616;2173000;2036000;1918000;3;19.5993;58.798
Mercedes;3;Nico Rosberg;German;6;2013;6;Circuit de Monaco;Monte-Carlo;Monaco;1;1;Finished;25.0;78;2:17:52.056;8272056;2060000;1095000;1656000;1;25.2;25.2
Mercedes;1;Lewis Hamilton;British;6;2013;6;Circuit de Monaco;Monte-Carlo;Monaco;2;4;Finished;12.0;78;+13.894;8285950;2159000;1225000;1747000;1;24.801;24.801
Mercedes;1;Lewis Hamilton;British;7;2013;7;Circuit Gilles Villeneuve;Montreal;Canada;2;3;Finished;15.0;70;+15.942;5545085;2181000;2269000;2012000;2;20.7675;41.535
Mercedes;3;Nico Rosberg;German;7;2013;7;Circuit Gilles Villeneuve;Montreal;Canada;4;5;Finished;10.0;70;+1:09.725;5598868;2220000;2100000;1568000;3;21.1387;63.416
Mercedes;3;Nico Rosberg;German;8;2013;9;Silverstone Circuit;Silverstone;UK;2;1;Finished;25.0;52;1:32:59.456;5579456;2215000;1888000;1859000;3;25.1063;75.319
Mercedes;1;Lewis Hamilton;British;8;2013;9;Silverstone Circuit;Silverstone;UK;1;4;Finished;12.0;52;+7.756;5587212;2795000;2084000;2347000;2;26.8305;53.661
Mercedes;1;Lewis Hamilton;British;9;2013;20;Nürburgring;Nürburg;Germany;1;5;Finished;10.0;60;+26.927;6101638;1991000;1952000;2138000;3;19.3747;58.124
Mercedes;3;Nico Rosberg;German;9;2013;20;Nürburgring;Nürburg;Germany;11;9;Finished;2.0;60;+46.821;6121532;2182000;2126000;;3;20.527;61.581
Mercedes;1;Lewis Hamilton;British;10;2013;11;Hungaroring;Budapest;Hungary;1;1;Finished;25.0;70;1:42:29.445;6149445;1563000;2002000;1528000;3;21.81;65.43
Mercedes;1;Lewis Hamilton;British;11;2013;13;Circuit de Spa-Francorchamps;Spa;Belgium;1;3;Finished;15.0;44;+27.734;5049930;368000;3007000;72000;2;23.0395;46.079
Mercedes;3;Nico Rosberg;German;11;2013;13;Circuit de Spa-Francorchamps;Spa;Belgium;4;4;Finished;12.0;44;+29.872;5052068;159000;3432000;371000;2;23.308;46.616
Mercedes;3;Nico Rosberg;German;12;2013;14;Autodromo Nazionale di Monza;Monza;Italy;6;6;Finished;8.0;53;+10.999;4724351;1967000;1833000;1632000;1;24.079;24.079
Mercedes;1;Lewis Hamilton;British;12;2013;14;Autodromo Nazionale di Monza;Monza;Italy;12;9;Finished;2.0;53;+33.527;4746879;2029000;2243000;;2;24.3875;48.775
Mercedes;3;Nico Rosberg;German;13;2013;15;Marina Bay Street Circuit;Marina Bay;Singapore;2;4;Finished;12.0;61;+51.155;7204287;2908000;3472000;3452000;2;29.414;58.828
Mercedes;1;Lewis Hamilton;British;13;2013;15;Marina Bay Street Circuit;Marina Bay;Singapore;5;5;Finished;10.0;61;+53.159;7206291;2836000;3500000;2834000;2;29.5585;59.117
Mercedes;1;Lewis Hamilton;British;14;2013;35;Korean International Circuit;Yeongam County;Korea;2;5;Finished;10.0;55;+25.255;6218956;2854000;3044000;2640000;2;22.2605;44.521
Mercedes;3;Nico Rosberg;German;14;2013;35;Korean International Circuit;Yeongam County;Korea;4;7;Finished;6.0;55;+26.698;6220399;2698000;2311000;2899000;2;32.922;65.844
Mercedes;3;Nico Rosberg;German;15;2013;22;Suzuka Circuit;Suzuka;Japan;6;8;Finished;4.0;53;+1:12.023;5281324;2164000;2624000;2257000;4;21.485;85.94
Mercedes;3;Nico Rosberg;German;16;2013;68;Buddh International Circuit;Uttar Pradesh;India;2;2;Finished;18.0;60;+29.823;5502010;2333000;1804000;2311000;2;23.79;47.58
Mercedes;1;Lewis Hamilton;British;16;2013;68;Buddh International Circuit;Uttar Pradesh;India;3;6;Finished;8.0;60;+52.475;5524662;2302000;1759000;2381000;2;23.56;47.12
Mercedes;3;Nico Rosberg;German;17;2013;24;Yas Marina Circuit;Abu Dhabi;UAE;3;3;Finished;15.0;55;+33.650;5919756;2880000;2873000;2819000;2;21.643;43.286
Mercedes;1;Lewis Hamilton;British;17;2013;24;Yas Marina Circuit;Abu Dhabi;UAE;4;7;Finished;6.0;55;+1:19.267;5965373;3093000;2877000;2901000;2;21.4905;42.981
Mercedes;1;Lewis Hamilton;British;18;2013;69;Circuit of the Americas;Austin;USA;5;4;Finished;12.0;56;+27.358;5984506;3179000;3074000;2565000;1;23.904;23.904
Mercedes;3;Nico Rosberg;German;18;2013;69;Circuit of the Americas;Austin;USA;12;9;Finished;2.0;56;+59.141;6016289;3023000;2644000;;1;23.806;23.806
Mercedes;3;Nico Rosberg;German;19;2013;18;Autódromo José Carlos Pace;São Paulo;Brazil;2;5;Finished;10.0;71;+39.048;5595348;2056000;2186000;1722000;2;23.0405;46.081
Mercedes;1;Lewis Hamilton;British;19;2013;18;Autódromo José Carlos Pace;São Paulo;Brazil;5;9;Finished;2.0;71;+1:12.903;5629203;1842000;2258000;2297000;3;21.4877;64.463
Mercedes;3;Nico Rosberg;German;1;2014;1;Albert Park Grand Prix Circuit;Melbourne;Australia;3;1;Finished;25.0;57;1:32:58.710;5578710;2484000;2784000;3235000;2;24.002;48.004
Mercedes;1;Lewis Hamilton;British;2;2014;2;Sepang International Circuit;Kuala Lumpur;Malaysia;1;1;Finished;25.0;56;1:40:25.974;6025974;3622000;3581000;3971000;3;24.7947;74.384
Mercedes;3;Nico Rosberg;German;2;2014;2;Sepang International Circuit;Kuala Lumpur;Malaysia;3;2;Finished;18.0;56;+17.313;6043287;3603000;3985000;50000;3;24.888;74.664
Mercedes;1;Lewis Hamilton;British;3;2014;3;Bahrain International Circuit;Sakhir;Bahrain;2;1;Finished;25.0;57;1:39:42.743;5982743;2423000;2852000;2444000;2;24.9165;49.833
Mercedes;3;Nico Rosberg;German;3;2014;3;Bahrain International Circuit;Sakhir;Bahrain;1;2;Finished;18.0;57;+1.085;5983828;2539000;2688000;2165000;2;24.879;49.758
Mercedes;1;Lewis Hamilton;British;4;2014;17;Shanghai International Circuit;Shanghai;China;1;1;Finished;25.0;54;1:33:28.338;5608338;3816000;3269000;4040000;2;23.4835;46.967
Mercedes;3;Nico Rosberg;German;4;2014;17;Shanghai International Circuit;Shanghai;China;4;2;Finished;18.0;54;+18.062;5626400;3418000;3594000;3443000;2;23.183;46.366
Mercedes;1;Lewis Hamilton;British;5;2014;4;Circuit de Barcelona-Catalunya;Montmeló;Spain;1;1;Finished;25.0;66;1:41:05.155;6065155;1858000;1770000;1732000;2;23.2705;46.541
Mercedes;3;Nico Rosberg;German;5;2014;4;Circuit de Barcelona-Catalunya;Montmeló;Spain;2;2;Finished;18.0;66;+0.636;6065791;2324000;1648000;1900000;2;22.2815;44.563
